Hour,Chargers,Chargers achteraan,Grid Organi lbc,Solar
2024-11-23 06:00:00,4.9414,0.0467,15.7494,0.0132
2024-11-23 07:00:00,4.9235,0.0468,15.6624,0.0132
2024-11-23 08:00:00,4.9029,0.1101,15.2611,0.1366
2024-11-23 09:00:00,4.6964,0.3177,14.3207,0.5523
2024-11-23 10:00:00,4.2848,0.664,12.9276,1.2506
2024-11-23 11:00:00,4.0798,0.828,11.9213,1.5845
2024-11-23 12:00:00,3.8776,1.0588,11.1323,2.0485
2024-11-23 13:00:00,3.724,1.1919,10.523,2.3147
2024-11-23 14:00:00,3.8379,1.0771,10.6198,2.0846
2024-11-23 15:00:00,4.4521,0.4422,12.6358,0.8071
2024-11-23 16:00:00,4.8091,0.1037,13.9423,0.1271
2024-11-23 17:00:00,4.8906,0.0456,14.2885,0.0131
2024-11-23 18:00:00,4.864,0.0459,14.3303,0.0142
2024-11-23 19:00:00,4.8338,0.0464,14.6797,0.0136
2024-11-23 20:00:00,4.9257,0.0461,14.5514,0.0133
2024-11-23 21:00:00,4.9056,0.0457,14.3397,0.0133
2024-11-23 22:00:00,4.8712,0.0457,13.4518,0.0132
2024-11-23 23:00:00,4.8943,0.0456,13.6575,0.0143
2024-11-24 00:00:00,4.8978,0.0455,13.4756,0.0144
2024-11-24 01:00:00,4.8885,0.0456,13.3617,0.0144
2024-11-24 02:00:00,4.8634,0.0456,13.6018,0.0149
2024-11-24 03:00:00,4.8905,0.0451,13.2901,0.0155
2024-11-24 04:00:00,4.8786,0.0444,13.0334,0.0156
2024-11-24 05:00:00,4.896,0.0444,13.3332,0.0156
2024-11-24 06:00:00,4.8857,0.0444,13.7149,0.0155
2024-11-24 07:00:00,4.8933,0.0449,13.5216,0.0145
2024-11-24 08:00:00,4.8036,0.1433,12.2918,0.2098
2024-11-24 09:00:00,4.2396,0.7132,11.0672,1.3525
2024-11-24 10:00:00,3.1882,1.7721,7.2817,3.4737
2024-11-24 11:00:00,2.6491,2.2584,5.6586,4.4483
2024-11-24 12:00:00,3.2095,1.7236,7.0079,3.3762
2024-11-24 13:00:00,3.5444,1.4082,8.0364,2.7469
2024-11-24 14:00:00,3.772,1.1744,8.3526,2.28
2024-11-24 15:00:00,4.3108,0.6034,9.909,1.1337
2024-11-24 16:00:00,4.7773,0.1336,11.8051,0.1874
2024-11-24 17:00:00,4.8513,0.0453,12.2487,0.0139
2024-11-24 18:00:00,4.8716,0.0456,12.2442,0.0144
2024-11-24 19:00:00,4.8878,0.0456,12.2784,0.0144
2024-11-24 20:00:00,4.8486,0.0454,12.5683,0.0145
2024-11-24 21:00:00,4.9148,0.045,12.3681,0.015
2024-11-24 22:00:00,4.9203,0.0455,11.7937,0.0145
2024-11-24 23:00:00,4.8704,0.0454,11.6504,0.015
2024-11-25 00:00:00,4.9351,0.0453,12.1252,0.0152
2024-11-25 01:00:00,4.956,0.0456,11.8577,0.0156
2024-11-25 02:00:00,4.8661,0.0449,11.9367,0.0156
2024-11-25 03:00:00,4.906,0.0444,12.21,0.0156
2024-11-25 04:00:00,4.8756,0.0445,11.8804,0.0156
2024-11-25 05:00:00,4.8565,0.045,12.3374,0.0149
2024-11-25 06:00:00,4.8538,0.0448,12.5578,0.0147
2024-11-25 07:00:00,17.1278,5.0757,33.9986,3.0715
2024-11-25 08:00:00,56.7649,28.3148,102.1565,10.7861
2024-11-25 09:00:00,56.8282,46.158,119.5117,7.7333
2024-11-25 10:00:00,57.8441,31.8595,109.659,10.8582
2024-11-25 11:00:00,65.1805,24.3091,106.6005,14.7238
2024-11-25 12:00:00,34.4474,13.6265,64.4044,6.4494
2024-11-25 13:00:00,22.0789,7.855,45.8983,4.6524
2024-11-25 14:00:00,10.8522,1.5461,28.6433,1.7621
2024-11-25 15:00:00,9.296,4.4077,30.9595,0.3384
2024-11-25 16:00:00,7.5885,1.0113,26.1356,0.0999
2024-11-25 17:00:00,6.7225,0.0559,23.5868,0.9131
2024-11-25 18:00:00,4.8407,0.047,15.5686,0.0139
2024-11-25 19:00:00,4.8296,0.0468,14.4484,0.0142
2024-11-25 20:00:00,4.8525,0.0467,13.8223,0.0142
2024-11-25 21:00:00,4.8489,0.0468,14.1706,0.0143
2024-11-25 22:00:00,4.876,0.047,13.6999,0.0135
2024-11-25 23:00:00,4.8618,0.0469,13.5405,0.0134
2024-11-26 00:00:00,4.8835,0.0467,13.9409,0.0134
2024-11-26 01:00:00,4.8819,0.0465,13.9258,0.0142
2024-11-26 02:00:00,4.8257,0.0456,13.5777,0.0144
2024-11-26 03:00:00,4.8192,0.0456,13.6868,0.0144
2024-11-26 04:00:00,4.8107,0.0456,13.586,0.0144
2024-11-26 05:00:00,5.0978,0.0456,14.8585,0.0144
2024-11-26 06:00:00,6.1728,4.9772,26.7841,0.0128
2024-11-26 07:00:00,11.7368,7.8602,39.648,1.8816
2024-11-26 08:00:00,28.9636,34.37,87.0934,2.3151
2024-11-26 09:00:00,43.1839,39.4338,103.4445,5.115
2024-11-26 10:00:00,40.2573,31.3889,92.7478,5.0743
2024-11-26 11:00:00,28.5351,27.6699,74.0465,2.926
2024-11-26 12:00:00,12.3083,5.8529,34.7529,2.4273
2024-11-26 13:00:00,22.6388,9.2588,47.0236,5.4817
2024-11-26 14:00:00,32.1894,16.5077,58.6203,5.5481
2024-11-26 15:00:00,24.1759,12.5726,48.89,3.5998
2024-11-26 16:00:00,20.3818,7.2522,41.5219,1.8387
2024-11-26 17:00:00,20.0575,0.9322,35.9079,1.765
2024-11-26 18:00:00,7.8973,0.0546,20.123,0.0141
2024-11-26 19:00:00,4.8361,0.0475,15.1148,0.0134
2024-11-26 20:00:00,4.814,0.0472,14.2141,0.0132
2024-11-26 21:00:00,4.8716,0.0468,14.7548,0.0132
2024-11-26 22:00:00,4.9379,0.0467,14.2959,0.0133
2024-11-26 23:00:00,4.884,0.0472,14.5423,0.0131
2024-11-27 00:00:00,4.9023,0.0468,14.4044,0.0133
2024-11-27 01:00:00,4.8785,0.0467,14.0064,0.0135
2024-11-27 02:00:00,4.826,0.0466,13.9409,0.0134
2024-11-27 03:00:00,4.8148,0.0461,14.1078,0.0136
2024-11-27 04:00:00,4.7948,0.0456,13.7232,0.0137
2024-11-27 05:00:00,5.0342,0.0452,14.5166,0.0144
2024-11-27 06:00:00,6.2063,0.0445,17.3151,0.0145
2024-11-27 07:00:00,22.8494,3.4017,41.3371,5.1477
2024-11-27 08:00:00,38.0654,27.4246,83.7274,7.0387
2024-11-27 09:00:00,43.2197,30.7828,87.9041,10.5922
2024-11-27 10:00:00,26.1126,16.0159,54.7492,8.2375
2024-11-27 11:00:00,21.8476,7.826,43.3443,7.2631
2024-11-27 12:00:00,23.0302,1.7972,41.141,8.396
2024-11-27 13:00:00,30.4761,8.2848,56.7286,9.3272
2024-11-27 14:00:00,22.8869,4.9937,43.6258,5.0541
2024-11-27 15:00:00,16.868,7.7886,40.8066,1.7862
2024-11-27 16:00:00,10.6996,0.2148,25.3922,0.0415
2024-11-27 17:00:00,6.7441,0.0503,25.4646,0.0143
2024-11-27 18:00:00,5.8701,0.0505,22.8246,0.0141
2024-11-27 19:00:00,5.34,0.5781,19.7356,0.0141
2024-11-27 20:00:00,4.9864,0.0501,17.2272,0.0133
2024-11-27 21:00:00,4.9867,0.0501,15.6403,0.0132
2024-11-27 22:00:00,4.9965,0.0501,14.9203,0.0131
2024-11-27 23:00:00,4.9791,0.0494,15.2919,0.0129
2024-11-28 00:00:00,5.015,0.0492,15.1665,0.013
2024-11-28 01:00:00,4.9406,0.0491,14.9999,0.0133
2024-11-28 02:00:00,4.9054,0.0491,15.0612,0.0133
2024-11-28 03:00:00,4.9017,0.0492,15.1706,0.0133
2024-11-28 04:00:00,4.8861,0.0492,15.0449,0.0132
2024-11-28 05:00:00,5.193,0.0491,16.4577,0.0133
2024-11-28 06:00:00,6.2093,0.0492,19.4794,0.0135
2024-11-28 07:00:00,24.8559,5.459,51.2615,4.3549
2024-11-28 08:00:00,54.2881,48.4744,124.8904,7.4677
2024-11-28 09:00:00,39.9942,67.199,128.6268,1.187
2024-11-28 10:00:00,48.8602,54.7857,123.8619,6.3761
2024-11-28 11:00:00,55.9254,46.2324,121.6855,12.3354
2024-11-28 12:00:00,56.9427,27.2012,100.5991,15.9589
2024-11-28 13:00:00,51.1332,3.9788,75.7774,14.7897
2024-11-28 14:00:00,19.8657,8.5455,46.3359,4.4488
2024-11-28 15:00:00,29.3351,15.5191,66.1509,4.6773
2024-11-28 16:00:00,27.101,12.652,60.0643,4.103
2024-11-28 17:00:00,26.6865,4.3277,48.9925,3.5011
2024-11-28 18:00:00,20.1445,0.0569,39.0405,3.1411
2024-11-28 19:00:00,19.7534,0.055,38.4649,3.3318
2024-11-28 20:00:00,17.8144,0.0501,35.3689,3.6252
2024-11-28 21:00:00,13.0887,0.0509,30.833,2.227
2024-11-28 22:00:00,7.2885,0.0515,24.3794,0.0867
2024-11-28 23:00:00,5.2815,0.0482,15.7849,0.0132
2024-11-29 00:00:00,5.3512,0.048,15.5835,0.0132
2024-11-29 01:00:00,5.3108,0.048,15.0479,0.0132
2024-11-29 02:00:00,5.4735,0.0473,15.052,0.0132
2024-11-29 03:00:00,5.4301,0.0474,15.3845,0.0135
2024-11-29 04:00:00,5.3948,0.0478,15.25,0.0144
2024-11-29 05:00:00,5.6428,0.0478,16.0019,0.0133
2024-11-29 06:00:00,6.7108,0.0468,22.0993,0.0144
2024-11-29 07:00:00,15.5925,0.0463,30.2126,2.9619
2024-11-29 08:00:00,36.1022,15.0544,67.6771,7.5585
2024-11-29 09:00:00,42.4797,18.6994,76.7069,9.5669
2024-11-29 10:00:00,30.607,20.3274,62.7441,8.668
2024-11-29 11:00:00,18.4806,20.7448,48.9204,6.0481
2024-11-29 12:00:00,18.444,16.8555,47.5721,6.5894
2024-11-29 13:00:00,14.6969,16.0609,44.0768,3.8307
2024-11-29 14:00:00,8.9535,8.181,30.2796,3.2061
2024-11-29 15:00:00,6.358,0.7856,23.5968,1.3033
2024-11-29 16:00:00,5.6472,0.6021,24.893,0.3365
2024-11-29 17:00:00,6.2867,0.0473,22.8397,0.4512
2024-11-29 18:00:00,4.8374,0.0468,18.2268,0.0152
2024-11-29 19:00:00,4.9015,0.0468,16.8348,0.0146
2024-11-29 20:00:00,4.8866,0.0468,15.9304,0.0144
2024-11-29 21:00:00,4.8314,0.0468,15.8647,0.0145
2024-11-29 22:00:00,4.9093,0.0466,15.5307,0.0144
2024-11-29 23:00:00,4.8417,0.0464,15.3177,0.0145
2024-11-30 00:00:00,5.0537,0.0467,15.4316,0.0143
2024-11-30 01:00:00,5.0444,0.0467,15.7621,0.0138
2024-11-30 02:00:00,4.9566,0.0467,15.3844,0.0142
2024-11-30 03:00:00,4.9443,0.0467,15.2912,0.0144
2024-11-30 04:00:00,4.9667,0.0468,15.5221,0.0144
2024-11-30 05:00:00,4.9406,0.0466,16.0238,0.0141
2024-11-30 06:00:00,4.9357,0.0468,15.8588,0.0134
2024-11-30 07:00:00,4.9226,0.0469,15.8902,0.0134
2024-11-30 08:00:00,4.8685,0.1141,15.227,0.1437
2024-11-30 09:00:00,4.582,0.413,16.7892,0.7422
2024-11-30 10:00:00,3.8952,1.3971,14.0907,2.7213
2024-11-30 11:00:00,3.3105,2.263,11.5426,4.456
2024-11-30 12:00:00,3.464,2.0544,11.6626,4.0384
2024-11-30 13:00:00,4.0982,1.4171,13.4061,2.7626
2024-11-30 14:00:00,3.9874,1.5021,12.4435,2.9331
2024-11-30 15:00:00,5.1857,0.3274,16.2886,0.5712
2024-11-30 16:00:00,5.4626,0.0684,17.1247,0.0559
2024-11-30 17:00:00,5.5637,0.0471,17.6603,0.013
2024-11-30 18:00:00,5.5846,0.0472,17.362,0.0132
2024-11-30 19:00:00,5.5017,0.0464,17.5003,0.0133
2024-11-30 20:00:00,5.5014,0.0458,17.8713,0.0133
2024-11-30 21:00:00,5.5211,0.0456,17.2726,0.0136
2024-11-30 22:00:00,5.4678,0.046,16.667,0.0134
2024-11-30 23:00:00,5.568,0.0464,16.8782,0.0137
2024-12-01 00:00:00,5.0204,0.0462,14.3116,0.0143
2024-12-01 01:00:00,4.971,0.0456,13.7247,0.0148
2024-12-01 02:00:00,4.9355,0.0456,13.7788,0.015
2024-12-01 03:00:00,4.9468,0.0455,13.8586,0.0155
2024-12-01 04:00:00,4.9009,0.0455,14.1528,0.0155
2024-12-01 05:00:00,4.8673,0.0449,14.285,0.0155
2024-12-01 06:00:00,4.8667,0.0454,15.2882,0.0156
2024-12-01 07:00:00,4.8413,0.0456,15.6062,0.0149
2024-12-01 08:00:00,4.734,0.1695,14.6212,0.2581
2024-12-01 09:00:00,4.3691,0.5545,13.3961,1.0308
2024-12-01 10:00:00,3.5173,1.4107,10.6832,2.752
2024-12-01 11:00:00,2.8589,2.0916,8.3357,4.1133
2024-12-01 12:00:00,3.2149,1.7198,8.7559,3.369
2024-12-01 13:00:00,3.4191,1.5289,9.1854,2.9883
2024-12-01 14:00:00,4.2489,0.7324,11.6305,1.3915
2024-12-01 15:00:00,4.5406,0.3697,12.2359,0.6639
2024-12-01 16:00:00,4.827,0.0799,13.4265,0.0822
2024-12-01 17:00:00,5.1099,0.0447,14.4354,0.0142
2024-12-01 18:00:00,4.8605,0.0456,14.349,0.0145
2024-12-01 19:00:00,4.8558,0.0456,14.0751,0.0141
2024-12-01 20:00:00,4.9216,0.0456,14.1725,0.0136
2024-12-01 21:00:00,10.2147,0.0443,19.4017,1.7899
2024-12-01 22:00:00,15.7538,0.0433,24.5281,3.6463
2024-12-01 23:00:00,15.7592,0.0435,24.2269,3.6259
2024-12-02 00:00:00,15.5851,0.0434,24.282,3.5932
2024-12-02 01:00:00,7.6361,0.0453,16.1065,0.9246
2024-12-02 02:00:00,4.9054,0.0455,13.32,0.0152
2024-12-02 03:00:00,4.8991,0.0455,13.3468,0.0155
2024-12-02 04:00:00,4.9146,0.0446,13.3478,0.0156
2024-12-02 05:00:00,4.9544,0.0456,13.9315,0.0153
2024-12-02 06:00:00,4.9093,0.0455,13.8447,0.0147
2024-12-02 07:00:00,12.5993,1.7281,26.4159,2.1371
2024-12-02 08:00:00,34.5263,17.5403,69.106,6.6238
2024-12-02 09:00:00,41.879,39.0823,104.4595,4.2501
2024-12-02 10:00:00,41.1716,36.6305,103.4396,5.7707
2024-12-02 11:00:00,36.4293,28.2219,83.7651,7.4356
2024-12-02 12:00:00,27.8866,16.7247,63.2623,6.3658
2024-12-02 13:00:00,29.1066,9.805,53.1004,9.2028
2024-12-02 14:00:00,16.9124,2.9252,32.3753,7.7807
2024-12-02 15:00:00,18.7334,4.5981,40.1149,4.8434
2024-12-02 16:00:00,17.0369,0.2573,33.8342,4.2026
2024-12-02 17:00:00,16.968,0.049,32.2571,3.7656
2024-12-02 18:00:00,11.7457,0.0499,24.518,2.2931
2024-12-02 19:00:00,4.957,0.0495,14.9894,0.0146
2024-12-02 20:00:00,4.9317,0.0499,14.0796,0.0144
2024-12-02 21:00:00,4.9019,0.0501,14.3982,0.0144
2024-12-02 22:00:00,4.8694,0.0499,14.192,0.0144
2024-12-02 23:00:00,4.9302,0.0502,14.0574,0.0142
2024-12-03 00:00:00,4.8992,0.0493,14.2411,0.0138
2024-12-03 01:00:00,4.873,0.0497,14.0511,0.0134
2024-12-03 02:00:00,4.8775,0.05,14.2228,0.0138
2024-12-03 03:00:00,4.9132,0.0495,14.1433,0.014
2024-12-03 04:00:00,4.8522,0.0494,14.1489,0.0139
2024-12-03 05:00:00,5.1195,0.0492,14.9844,0.0138
2024-12-03 06:00:00,6.2629,0.049,19.3669,0.0144
2024-12-03 07:00:00,18.8017,4.6355,39.5989,3.5769
2024-12-03 08:00:00,51.6941,35.0493,106.5546,10.5867
2024-12-03 09:00:00,45.8273,52.2675,120.0663,5.9786
2024-12-03 10:00:00,58.3924,38.0064,114.3687,13.0371
2024-12-03 11:00:00,64.522,24.4318,102.6845,17.243
2024-12-03 12:00:00,61.2276,17.1626,92.8795,17.7057
2024-12-03 13:00:00,29.5064,11.7328,57.9669,8.536
2024-12-03 14:00:00,18.627,19.8932,58.4507,2.9382
2024-12-03 15:00:00,18.5517,19.6356,57.8889,2.7032
2024-12-03 16:00:00,16.3603,13.9391,51.2645,1.5373
2024-12-03 17:00:00,11.4623,2.0455,30.3174,1.2064
2024-12-03 18:00:00,8.6434,0.0469,22.3741,0.9162
2024-12-03 19:00:00,5.3103,0.0474,17.0715,0.0133
2024-12-03 20:00:00,5.3778,0.0477,15.0702,0.0137
2024-12-03 21:00:00,5.3805,0.0471,14.7143,0.014
2024-12-03 22:00:00,5.3388,0.0474,14.117,0.014
2024-12-03 23:00:00,5.3425,0.0469,13.9118,0.014
2024-12-04 00:00:00,5.3862,0.0467,14.7384,0.0135
2024-12-04 01:00:00,5.3153,0.0467,14.3495,0.0139
2024-12-04 02:00:00,5.275,0.0467,14.3995,0.0144
2024-12-04 03:00:00,5.324,0.0467,14.3465,0.0144
2024-12-04 04:00:00,5.301,0.0468,15.1974,0.0144
2024-12-04 05:00:00,5.5377,0.046,15.6662,0.0144
2024-12-04 06:00:00,6.7561,0.0456,18.9525,0.0145
2024-12-04 07:00:00,13.0873,2.4359,30.9438,1.8709
2024-12-04 08:00:00,26.9186,17.1615,62.9169,3.7288
2024-12-04 09:00:00,36.5794,15.0505,72.6776,6.5378
2024-12-04 10:00:00,26.9691,8.2236,54.3664,6.4103
2024-12-04 11:00:00,19.9125,0.787,38.3158,4.6654
2024-12-04 12:00:00,16.8502,0.7729,37.2445,4.1222
2024-12-04 13:00:00,13.8592,0.7972,33.3666,3.6955
2024-12-04 14:00:00,14.4934,0.5085,35.5203,2.3407
2024-12-04 15:00:00,8.511,0.3277,26.9531,0.5557
2024-12-04 16:00:00,7.5883,0.0711,26.8448,0.1115
2024-12-04 17:00:00,5.8129,0.0473,22.7393,0.0678
2024-12-04 18:00:00,5.7661,0.047,20.1596,0.2578
2024-12-04 19:00:00,4.8974,0.0467,15.8602,0.0145
2024-12-04 20:00:00,4.9133,0.0468,14.9776,0.0145
2024-12-04 21:00:00,4.9485,0.0466,14.8163,0.0146
2024-12-04 22:00:00,4.9135,0.0464,14.3154,0.0147
2024-12-04 23:00:00,4.9016,0.0457,14.2528,0.0146
2024-12-05 00:00:00,4.948,0.0457,14.5029,0.0149
2024-12-05 01:00:00,4.8715,0.0456,13.9399,0.0151
2024-12-05 02:00:00,4.7956,0.0455,13.6479,0.0151
2024-12-05 03:00:00,4.8904,0.0455,14.1156,0.0154
2024-12-05 04:00:00,4.7969,0.0456,13.62,0.0152
2024-12-05 05:00:00,5.176,0.0454,15.4668,0.015
2024-12-05 06:00:00,6.0718,0.0454,17.8485,0.0155
2024-12-05 07:00:00,13.1371,4.6916,34.2876,1.7219
2024-12-05 08:00:00,49.5504,43.0579,109.3021,6.705
2024-12-05 09:00:00,45.0061,53.6588,110.2558,4.0727
2024-12-05 10:00:00,51.3926,32.1871,95.1057,10.8716
2024-12-05 11:00:00,48.3489,24.3374,86.642,11.6677
2024-12-05 12:00:00,35.4436,4.504,54.4387,10.2698
2024-12-05 13:00:00,33.7336,4.5505,57.9392,8.5244
2024-12-05 14:00:00,34.9416,7.0969,59.7978,8.4402
2024-12-05 15:00:00,35.7725,11.4854,64.4893,7.415
2024-12-05 16:00:00,21.0498,2.8476,41.7289,3.8806
2024-12-05 17:00:00,18.6342,0.0471,35.6635,3.8711
2024-12-05 18:00:00,16.7702,0.0472,29.4497,3.7979
2024-12-05 19:00:00,6.9972,0.0474,16.4734,0.616
2024-12-05 20:00:00,5.2203,0.0471,14.1071,0.0144
2024-12-05 21:00:00,5.1865,0.0468,13.7443,0.0144
2024-12-05 22:00:00,5.2639,0.0468,13.5676,0.0384
2024-12-05 23:00:00,5.2839,0.0468,13.348,0.0144
2024-12-06 00:00:00,5.2682,0.0468,13.659,0.0145
2024-12-06 01:00:00,5.2459,0.0467,13.084,0.0152
2024-12-06 02:00:00,5.2434,0.0465,13.156,0.0156
2024-12-06 03:00:00,5.2783,0.0466,13.3825,0.0156
2024-12-06 04:00:00,5.2825,0.0465,13.5873,0.0156
2024-12-06 05:00:00,5.563,0.0467,14.0749,0.0151
2024-12-06 06:00:00,6.5621,0.046,17.6063,0.0145
2024-12-06 07:00:00,16.5357,0.5601,31.8298,3.3325
2024-12-06 08:00:00,45.7728,28.7631,91.0937,9.4235
2024-12-06 09:00:00,50.2633,40.5402,104.1314,7.6807
2024-12-06 10:00:00,42.9683,32.2366,84.8875,7.2914
2024-12-06 11:00:00,32.9756,24.4748,66.0094,7.3625
2024-12-06 12:00:00,23.5712,10.8953,44.8437,8.5436
2024-12-06 13:00:00,18.3945,12.7566,44.6361,4.8437
2024-12-06 14:00:00,12.8909,17.5048,44.2154,2.4623
2024-12-06 15:00:00,13.127,15.4264,43.2532,0.9254
2024-12-06 16:00:00,6.7674,1.8755,24.8687,0.1067
2024-12-06 17:00:00,7.589,4.1008,26.357,0.014
2024-12-06 18:00:00,6.6775,1.0019,18.985,0.0638
2024-12-06 19:00:00,6.4114,0.7663,17.6668,0.0138
2024-12-06 20:00:00,5.9609,0.0473,16.3799,0.0143
2024-12-06 21:00:00,5.944,0.0468,16.333,0.0144
2024-12-06 22:00:00,5.9577,0.0468,15.6307,0.0144
2024-12-06 23:00:00,5.752,0.0466,14.4156,0.0145
2024-12-07 00:00:00,5.7177,0.0464,13.5513,0.0149
2024-12-07 01:00:00,5.6972,0.0457,13.6857,0.0153
2024-12-07 02:00:00,5.6998,0.0455,13.4044,0.0156
2024-12-07 03:00:00,5.6507,0.0452,13.3945,0.0156
2024-12-07 04:00:00,5.6197,0.0451,13.2943,0.0156
2024-12-07 05:00:00,5.6689,0.0445,13.9883,0.0156
2024-12-07 06:00:00,5.6242,0.0452,13.8291,0.0156
2024-12-07 07:00:00,5.5985,0.045,13.775,0.0147
2024-12-07 08:00:00,5.5997,0.0654,13.2964,0.0555
2024-12-07 09:00:00,5.1777,0.4538,12.0174,0.8329
2024-12-07 10:00:00,4.6595,1.0003,10.1429,1.9301
2024-12-07 11:00:00,4.6342,1.0125,9.9594,1.9559
2024-12-07 12:00:00,4.1911,1.4464,8.8057,2.8252
2024-12-07 13:00:00,4.0878,1.5526,8.6156,3.0388
2024-12-07 14:00:00,5.0929,0.5402,11.5451,1.0071
2024-12-07 15:00:00,5.4837,0.1186,12.9095,0.1582
2024-12-07 16:00:00,5.563,0.0659,13.8471,0.056
2024-12-07 17:00:00,5.5673,0.0443,14.1231,0.0143
2024-12-07 18:00:00,5.5493,0.0446,14.0862,0.0144
2024-12-07 19:00:00,5.5934,0.0445,14.2626,0.0147
2024-12-07 20:00:00,5.5874,0.0451,14.3484,0.0144
2024-12-07 21:00:00,5.5498,0.0449,13.9621,0.0145
2024-12-07 22:00:00,5.5735,0.0445,13.4245,0.0148
2024-12-07 23:00:00,5.6005,0.0444,13.4767,0.0152
2024-12-08 00:00:00,5.5669,0.0444,13.6846,0.0155
2024-12-08 01:00:00,5.5523,0.0444,13.3823,0.0154
2024-12-08 02:00:00,5.5227,0.0444,13.3833,0.0156
2024-12-08 03:00:00,5.5664,0.0444,13.4334,0.0156
2024-12-08 04:00:00,5.5888,0.0443,13.6218,0.0156
2024-12-08 05:00:00,5.6157,0.0443,13.7764,0.0156
2024-12-08 06:00:00,5.5694,0.0444,13.9859,0.0156
2024-12-08 07:00:00,5.6055,0.0444,14.4673,0.0152
2024-12-08 08:00:00,5.5984,0.0461,13.6993,0.0177
2024-12-08 09:00:00,5.5219,0.1095,13.3979,0.1409
2024-12-08 10:00:00,5.2585,0.3766,12.5787,0.6768
2024-12-08 11:00:00,4.9895,0.6534,11.9554,1.2323
2024-12-08 12:00:00,5.2518,0.3538,12.5785,0.6291
2024-12-08 13:00:00,5.2288,0.4176,12.269,0.759
2024-12-08 14:00:00,5.0682,0.5202,11.8889,0.9679
2024-12-08 15:00:00,5.4754,0.1299,13.3016,0.1804
2024-12-08 16:00:00,5.5461,0.0572,13.8022,0.0362
2024-12-08 17:00:00,5.5713,0.045,14.0185,0.0143
2024-12-08 18:00:00,5.5495,0.045,14.2303,0.0144
2024-12-08 19:00:00,5.5933,0.0451,14.0643,0.0143
2024-12-08 20:00:00,5.5503,0.0451,14.09,0.0144
2024-12-08 21:00:00,5.5736,0.0454,14.3817,0.0144
2024-12-08 22:00:00,5.5795,0.0451,14.0846,0.0144
2024-12-08 23:00:00,5.5972,0.0453,13.7834,0.0144
2024-12-09 00:00:00,5.5877,0.0455,13.8681,0.0145
2024-12-09 01:00:00,5.6392,0.0454,13.8601,0.0144
2024-12-09 02:00:00,5.5678,0.0453,13.8815,0.0144
2024-12-09 03:00:00,5.6147,0.0448,14.0408,0.0144
2024-12-09 04:00:00,5.575,0.0445,14.0664,0.0146
2024-12-09 05:00:00,5.5628,0.0446,14.8076,0.0144
2024-12-09 06:00:00,5.6177,0.0445,14.7142,0.0144
2024-12-09 07:00:00,19.6371,0.0451,32.3643,4.5094
2024-12-09 08:00:00,42.8583,7.88,67.0938,11.6029
2024-12-09 09:00:00,57.9769,20.8716,93.7663,16.9867
2024-12-09 10:00:00,62.3182,24.4889,104.2582,19.0594
2024-12-09 11:00:00,54.8988,25.7141,95.1783,15.8493
2024-12-09 12:00:00,27.8329,10.5241,53.6532,8.3364
2024-12-09 13:00:00,16.7915,7.586,41.7701,3.1246
2024-12-09 14:00:00,20.1208,13.7133,52.6051,2.7985
2024-12-09 15:00:00,13.9021,14.7793,47.7227,0.2408
2024-12-09 16:00:00,12.0365,11.4841,42.6295,0.0862
2024-12-09 17:00:00,5.8344,0.0469,21.8859,0.0139
2024-12-09 18:00:00,4.9822,0.0468,17.1921,0.0137
2024-12-09 19:00:00,4.9004,0.0467,14.9626,0.0141
2024-12-09 20:00:00,4.9527,0.0468,14.5982,0.0136
2024-12-09 21:00:00,4.9052,0.0467,14.7494,0.0135
2024-12-09 22:00:00,4.9246,0.0464,13.9107,0.0132
2024-12-09 23:00:00,5.0031,0.0467,13.8734,0.0132
2024-12-10 00:00:00,4.9365,0.0468,14.5385,0.0132
2024-12-10 01:00:00,4.9223,0.0468,13.9367,0.0132
2024-12-10 02:00:00,4.8919,0.0467,13.8364,0.0132
2024-12-10 03:00:00,4.9069,0.0467,13.7394,0.0144
2024-12-10 04:00:00,4.8981,0.0466,14.0362,0.0144
2024-12-10 05:00:00,5.1901,0.0455,14.9071,0.0144
2024-12-10 06:00:00,7.5486,0.0433,20.0086,1.068
2024-12-10 07:00:00,17.0071,0.0399,29.0162,6.0888
2024-12-10 08:00:00,48.6222,30.0595,92.6169,10.9849
2024-12-10 09:00:00,48.1516,65.2605,131.5115,1.9419
2024-12-10 10:00:00,43.2013,67.9067,126.5835,2.4426
2024-12-10 11:00:00,40.223,58.8096,115.9449,3.6077
2024-12-10 12:00:00,56.7615,26.3609,99.405,14.7601
2024-12-10 13:00:00,37.9561,15.617,70.61,9.0408
2024-12-10 14:00:00,39.2141,16.2427,73.2677,8.19
2024-12-10 15:00:00,30.9546,18.8044,68.0987,4.5451
2024-12-10 16:00:00,14.4638,3.7426,36.5306,1.4553
2024-12-10 17:00:00,9.0848,3.9923,30.7622,0.0152
2024-12-10 18:00:00,5.2116,0.0469,21.9691,0.0145
2024-12-10 19:00:00,5.1335,0.0467,18.4482,0.0145
2024-12-10 20:00:00,5.0759,0.0465,16.4278,0.0144
2024-12-10 21:00:00,10.8455,0.0456,20.62,1.9711
2024-12-10 22:00:00,15.884,0.0448,25.1032,3.6546
2024-12-10 23:00:00,16.0126,0.0444,25.0438,3.6683
2024-12-11 00:00:00,15.9742,0.0444,25.4011,3.6831
