Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2024-09-24 12:00:00,"65,305","20,09","19,723","20,881","5,837","5,487","7,126","1,528","1,547","1,536","1,573","1,575","1,574"
2024-09-24 11:00:00,"80,877","24,562","23,844","24,591","6,567","6,578","7,023","2,612","2,64","2,627","2,802","2,802","2,79"
2024-09-24 10:00:00,"81,896","23,597","22,198","25,968","3,172","3,178","6,034","3,357","3,398","3,379","3,754","3,75","3,729"
2024-09-24 09:00:00,"87,687","27,216","25,398","29,965","4,731","4,731","8,148","1,692","1,715","1,702","3,895","3,888","3,873"
2024-09-24 08:00:00,"80,178","26,532","25,328","26,763","6,347","6,345","6,758","0,515","0,521","0,52","3,27","3,263","3,248"
2024-09-24 07:00:00,"41,46","14,55","13,256","13,599","1,973","1,963","1,954","0,019","0,016","0,019","1,473","1,47","1,464"
2024-09-24 06:00:00,"24,248","7,805","8,083","8,368","0,035","0,033","0,021","-0,001","-0,006","-0,001","0,578","0,577","0,574"
2024-09-24 05:00:00,"13,71","4,465","4,327","4,926","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-24 04:00:00,"12,736","4,206","3,876","4,662","0,036","0,032","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-24 03:00:00,"12,722","4,227","3,879","4,624","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-24 02:00:00,"12,565","4,064","3,875","4,634","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-24 01:00:00,"12,78","4,25","3,902","4,635","0,036","0,032","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-24 00:00:00,"13,016","4,154","4,167","4,703","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 23:00:00,"12,396","4,03","3,804","4,57","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 22:00:00,"12,478","4,062","3,834","4,59","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 21:00:00,"12,516","4,2","3,771","4,553","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 20:00:00,"12,725","4,387","3,775","4,572","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 19:00:00,"13,151","4,514","4,008","4,53","0,036","0,034","0,02","0,033","0,031","0,034","0,006","0,006","0,005"
2024-09-23 18:00:00,"21,326","6,694","6,741","6,222","1,217","1,207","1,185","0,552","0,559","0,557","0,006","0,006","0,005"
2024-09-23 17:00:00,"21,682","6,503","5,721","5,553","0,092","0,085","0,064","1,294","1,311","1,301","0,006","0,006","0,006"
2024-09-23 16:00:00,"24,789","6,095","4,468","5,328","0,041","0,036","0,02","2,946","2,987","2,965","0,005","0,006","0,006"
2024-09-23 15:00:00,"29,799","6,169","4,845","5,853","1,196","1,204","1,175","4,279","4,341","4,311","0,005","0,007","0,007"
2024-09-23 14:00:00,"32,558","7,148","5,671","6,38","3,034","3,047","3,026","4,423","4,482","4,456","0,006","0,007","0,008"
2024-09-23 13:00:00,"39,653","9,62","7,787","8,349","2,85","2,829","2,827","4,601","4,662","4,635","0,626","0,624","0,626"
2024-09-23 12:00:00,"57,476","17,399","15,118","17,222","1,841","1,832","3,081","2,562","2,596","2,579","2,345","2,331","2,34"
2024-09-23 11:00:00,"79,234","24,055","19,641","26,122","9,024","6,013","9,7","3,12","3,159","3,137","2,373","2,36","2,942"
2024-09-23 10:00:00,"99,598","32,661","27,018","33,95","17,106","13,309","17,015","1,978","2,003","1,988","2,083","2,076","2,775"
2024-09-23 09:00:00,"96,902","30,892","27,596","32,403","11,857","9,179","12,464","1,992","2,018","2,003","3,044","3,041","3,799"
2024-09-23 08:00:00,"78,388","27,019","25,428","23,576","10,766","8,41","8,377","0,783","0,793","0,789","2,412","2,407","2,41"
2024-09-23 07:00:00,"25,047","8,108","8,549","8,283","1,735","1,724","1,713","0,036","0,034","0,038","0,457","0,458","0,451"
2024-09-23 06:00:00,"13,186","3,887","4,617","4,691","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 05:00:00,"12,783","3,514","4,587","4,69","0,035","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 04:00:00,"12,609","3,375","4,583","4,66","0,035","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 03:00:00,"12,696","3,429","4,597","4,678","0,035","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 02:00:00,"12,746","3,534","4,572","4,648","0,035","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 01:00:00,"12,44","3,287","4,523","4,638","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-23 00:00:00,"12,683","3,281","4,719","4,691","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 23:00:00,"12,362","3,259","4,472","4,64","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 22:00:00,"12,347","3,229","4,451","4,674","0,036","0,034","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 21:00:00,"12,684","3,579","4,469","4,644","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 20:00:00,"12,65","3,54","4,462","4,658","0,036","0,034","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 19:00:00,"12,532","3,404","4,414","4,572","0,036","0,034","0,019","0,047","0,045","0,049","0,006","0,006","0,005"
2024-09-22 18:00:00,"12,338","2,775","4,024","4,21","0,036","0,034","0,02","0,44","0,445","0,445","0,006","0,006","0,005"
2024-09-22 17:00:00,"12,438","2,264","3,415","3,563","0,035","0,034","0,02","1,059","1,072","1,065","0,006","0,006","0,005"
2024-09-22 16:00:00,"12,475","1,699","2,964","3,129","0,036","0,034","0,02","1,551","1,572","1,561","0,006","0,006","0,005"
2024-09-22 15:00:00,"12,418","1,337","2,618","2,743","0,036","0,034","0,02","1,894","1,92","1,906","0,005","0,006","0,005"
2024-09-22 14:00:00,"12,411","1,245","2,505","2,662","0,035","0,035","0,019","1,985","2,015",2,"0,005","0,006","0,005"
2024-09-22 13:00:00,"12,597","1,11","2,253","2,388","0,035","0,035","0,019","2,264","2,3","2,282","0,005","0,006","0,005"
2024-09-22 12:00:00,"12,576","0,967","2,192","2,383","0,035","0,035","0,019","2,325","2,364","2,344","0,005","0,006","0,005"
2024-09-22 11:00:00,"12,541","0,493","1,721","1,84","0,035","0,035","0,019","2,807","2,852","2,829","0,005","0,006","0,005"
2024-09-22 10:00:00,"12,561","0,198","1,428","1,558","0,035","0,035","0,019","3,103","3,15","3,125","0,005","0,006","0,005"
2024-09-22 09:00:00,"12,658","1,68","2,768","2,902","0,036","0,034","0,02","1,757","1,783","1,768","0,006","0,006","0,005"
2024-09-22 08:00:00,"12,412","2,475","3,676","3,823","0,036","0,034","0,02","0,808","0,818","0,813","0,006","0,006","0,005"
2024-09-22 07:00:00,"12,428","3,281","4,445","4,589","0,036","0,033","0,02","0,038","0,036","0,04","0,006","0,006","0,005"
2024-09-22 06:00:00,"12,655","3,578","4,472","4,613","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 05:00:00,"12,524","3,384","4,495","4,654","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 04:00:00,"12,543","3,42","4,492","4,64","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 03:00:00,"12,577","3,34","4,528","4,717","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 02:00:00,"12,331","3,265","4,463","4,61","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 01:00:00,"12,351","3,231","4,461","4,667","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-22 00:00:00,"12,536","3,376","4,485","4,683","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 23:00:00,"12,432","3,272","4,483","4,684","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 22:00:00,"12,47","3,277","4,489","4,712","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 21:00:00,"12,606","3,454","4,475","4,685","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 20:00:00,"12,777","3,617","4,467","4,701","0,036","0,034","0,02","-0,001","-0,006","-0,002","0,006","0,006","0,005"
2024-09-21 19:00:00,"12,585","3,304","4,386","4,597","0,036","0,034","0,02","0,098","0,098","0,102","0,006","0,006","0,005"
2024-09-21 18:00:00,"12,514","2,56","3,853","4,124","0,036","0,034","0,02","0,654","0,663","0,66","0,006","0,006","0,005"
2024-09-21 17:00:00,"12,534","1,165","2,483","2,72","0,036","0,034","0,02","2,041","2,07","2,056","0,005","0,006","0,005"
2024-09-21 16:00:00,"12,755","-0,76","0,465","0,708","0,036","0,034","0,019","4,084","4,142","4,115","0,005","0,006","0,005"
2024-09-21 15:00:00,"12,77","-2,106","-0,767","-0,555","0,035","0,035","0,019","5,358","5,439","5,402","0,004","0,006","0,005"
2024-09-21 14:00:00,"12,756","-2,891","-1,587","-1,369","0,035","0,036","0,019","6,153","6,248","6,202","0,004","0,006","0,005"
2024-09-21 13:00:00,"12,751","-3,183","-1,85","-1,623","0,035","0,036","0,019","6,418","6,52","6,469","0,004","0,006","0,005"
2024-09-21 12:00:00,"12,802","-2,779","-1,477","-1,224","0,035","0,035","0,019","6,047","6,143","6,091","0,004","0,006","0,005"
2024-09-21 11:00:00,"13,029","-1,734","-0,572","-0,342","0,036","0,035","0,019","5,186","5,27","5,221","0,004","0,006","0,005"
2024-09-21 10:00:00,"13,081","-0,443","0,8","0,957","0,036","0,035","0,019","3,894","3,953","3,921","0,005","0,006","0,005"
2024-09-21 09:00:00,"12,753","1,134","2,335","2,553","0,036","0,034","0,02","2,228","2,26","2,242","0,005","0,006","0,005"
2024-09-21 08:00:00,"12,616","2,529","3,716","3,9","0,036","0,034","0,02","0,818","0,829","0,824","0,006","0,006","0,005"
2024-09-21 07:00:00,"12,633","3,373","4,423","4,614","0,036","0,034","0,02","0,074","0,073","0,077","0,006","0,006","0,005"
2024-09-21 06:00:00,"12,733","3,571","4,489","4,682","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 05:00:00,"12,718","3,436","4,548","4,743","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 04:00:00,"12,63","3,351","4,539","4,747","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 03:00:00,"12,728","3,445","4,561","4,731","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 02:00:00,"12,739","3,389","4,567","4,791","0,036","0,033","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 01:00:00,"12,734","3,338","4,578","4,826","0,036","0,034","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-21 00:00:00,"12,789","3,325","4,586","4,887","0,036","0,034","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 23:00:00,"12,434","3,277","4,488","4,677","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 22:00:00,"12,583","3,376","4,489","4,725","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 21:00:00,"12,649","3,499","4,464","4,695","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 20:00:00,"12,805","3,633","4,479","4,702","0,036","0,034","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 19:00:00,"12,973","3,611","4,395","4,567","0,036","0,034","0,019","0,132","0,132","0,136","0,006","0,006","0,005"
2024-09-20 18:00:00,"13,487","3,045","3,943","3,854","0,036","0,034","0,02","0,875","0,887","0,882","0,006","0,006","0,005"
2024-09-20 17:00:00,"15,137","2,043","2,75","2,613","0,036","0,034","0,02","2,561","2,593","2,579","0,005","0,006","0,005"
2024-09-20 16:00:00,"20,336","2,816","2,61","2,091","0,036","0,034","0,02","4,246","4,3","4,274","0,005","0,006","0,006"
2024-09-20 15:00:00,"24,45","2,779","1,822","3,157","0,112","0,109","0,089","5,525","5,603","5,565","0,005","0,03","0,006"
2024-09-20 14:00:00,"28,15","2,166","4,054","2,637","0,112","0,11","0,088","6,384","6,477","6,433","0,006","0,87","0,007"
2024-09-20 13:00:00,"28,454","2,06","3,855","2,47","0,113","0,111","0,09","6,64","6,738","6,692","0,006","0,868","0,007"
2024-09-20 12:00:00,"33,09","4,981","4,595","4,453","1,536","1,527","1,508","6,306","6,401","6,355","0,004","0,349","0,007"
2024-09-20 11:00:00,"41,303","8,43","7,573","9,062","4,024","4,003","3,994","5,374","5,449","5,416","0,004","0,007","0,275"
2024-09-20 10:00:00,"37,286","9,471","5,693","10,226","3,423","1,657","1,642","3,938","3,993","3,966","0,246","0,247","1,113"
2024-09-20 09:00:00,"52,262","17,301","12,041","16,194","7,478","4,209","4,193","2,226","2,259","2,24","0,984","0,981","1,845"
2024-09-20 08:00:00,"48,297","15,842","14,463","15,58","6,285","6,264","6,25","0,799","0,81","0,804","0,818","0,816","0,881"
2024-09-20 07:00:00,"20,953","6,928","6,762","7,059","1,272","1,27","1,25","0,068","0,067","0,07","0,006","0,006","0,005"
2024-09-20 06:00:00,"15,903","4,351","5,587","5,973","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 05:00:00,"13,654","3,823","4,831","5,008","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 04:00:00,"12,475","3,383","4,488","4,613","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 03:00:00,"12,447","3,353","4,491","4,612","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 02:00:00,"12,452","3,369","4,488","4,603","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 01:00:00,"12,487","3,323","4,512","4,661","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-20 00:00:00,"12,763","3,405","4,715","4,652","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 23:00:00,"12,435","3,29","4,495","4,659","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 22:00:00,"12,403","3,285","4,487","4,639","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 21:00:00,"12,592","3,467","4,47","4,663","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 20:00:00,"12,869","3,77","4,48","4,628","0,036","0,034","0,02","-0,001","-0,006","-0,002","0,006","0,006","0,005"
2024-09-19 19:00:00,"12,991","3,614","4,377","4,522","0,036","0,034","0,02","0,158","0,158","0,163","0,006","0,006","0,005"
2024-09-19 18:00:00,"13,436","2,913","3,881","3,749","0,036","0,034","0,02","0,958","0,97","0,965","0,006","0,006","0,005"
2024-09-19 17:00:00,"19,762","3,005","3,705","5,405","0,036","0,034","0,02","2,534","2,565","2,548","0,005","0,006","0,006"
2024-09-19 16:00:00,"25,183","4,538","3,111","4,832","0,036","0,033","0,02","4,209","4,258","4,234","0,005","0,006","0,006"
2024-09-19 15:00:00,"26,97","3,615","2,201","4,123","0,101","0,096","0,079","5,643","5,708","5,679","0,039","0,039","0,04"
2024-09-19 14:00:00,"39,774","7,251","5,691","7,457","0,11","0,106","0,089","6,421","6,491","6,462","1,077","1,078","1,072"
2024-09-19 13:00:00,"43,308","8,131","7,15","8,054","0,119","0,116","0,099","6,616","6,694","6,663","1,274","1,278","1,275"
2024-09-19 12:00:00,"58,097","12,803","13,105","13,283","5,244","5,261","5,271","6,261","6,34","6,306","1,159","1,161","1,159"
2024-09-19 11:00:00,"75,024","20,349","18,489","20,119","9,108","9,102","9,123","5,321","5,388","5,359","1,92","1,923","1,915"
2024-09-19 10:00:00,"81,858","24,176","22,39","23,625","12,49","12,463","12,498","3,865","3,912","3,889","1,921","1,922","1,914"
2024-09-19 09:00:00,"82,481","26,142","24,464","25,313","14,322","14,305","14,336","2,173","2,202","2,187","1,494","1,498","1,489"
2024-09-19 08:00:00,"27,293","8,718","7,608","8,423","2,508","2,517","2,497","0,843","0,853","0,848","0,005","0,007","0,006"
2024-09-19 07:00:00,"16,791","5,703","5,213","5,62","0,036","0,034","0,02","0,085","0,084","0,087","0,006","0,006","0,005"
2024-09-19 06:00:00,"16,37","4,375","5,822","6,181","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 05:00:00,"13,784","3,784","4,886","5,122","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 04:00:00,"12,865","3,52","4,548","4,804","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 03:00:00,"12,926","3,514","4,571","4,85","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 02:00:00,"12,903","3,493","4,566","4,852","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 01:00:00,"12,951","3,465","4,599","4,896","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-19 00:00:00,"13,286","3,578","4,813","4,903","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-18 23:00:00,"12,926","3,464","4,566","4,904","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-18 22:00:00,"12,917","3,466","4,575","4,884","0,036","0,033","0,021","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-18 21:00:00,"13,112","3,671","4,552","4,898","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-18 20:00:00,"13,347","3,902","4,582","4,872","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-09-18 19:00:00,"16,262","5,456","5,129","5,189","0,036","0,034","0,02","0,161","0,162","0,165","0,006","0,006","0,005"
2024-09-18 18:00:00,"19,169","5,521","5,046","5,518","0,036","0,033","0,02","1,022","1,034","1,028","0,006","0,006","0,006"
2024-09-18 17:00:00,"26,037","6,696","5,373","5,949","1,313","1,304","1,294","2,659","2,688","2,673","0,005","0,006","0,006"
2024-09-18 16:00:00,"36,765","8,31","7,25","8,762","3,093","3,068","3,056","4,125","4,169","4,148","0,004","0,007","0,007"
2024-09-18 15:00:00,"40,933","8,459","7,347","9,368","3,87","3,857","3,849","5,224","5,282","5,254","0,005","0,007","0,007"
2024-09-18 14:00:00,"41,77","8,003","6,827","8,785","4,043","4,03","4,024","6,019","6,082","6,054","0,005","0,007","0,007"
2024-09-18 13:00:00,"32,387","5,07","4,165","4,139","2,927","2,913","2,898","6,3","6,371","6,342","0,005","0,007","0,007"
2024-09-18 12:00:00,"36,821","7,69","6,177","6,563","1,522","1,513","1,5","5,431","5,494","5,465","0,805","0,806","0,806"
2024-09-18 11:00:00,"54,851","12,957","15,535","14,495","3,956","6,931","6,7","3,931","3,976","3,956","1,108","1,107","1,105"
2024-09-18 10:00:00,"64,497","18,055","19,827","20,957","3,972","7,715","7,713","1,875","1,899","1,884","1,917","1,919","1,906"
2024-09-18 09:00:00,"68,73","21,131","20,719","23,968","6,064","7,018","9,795","0,965","0,977","0,97","1,914","1,918","1,906"
2024-09-18 08:00:00,"51,919","17,926","14,544","18,472","5,011","2,867","6,215","0,324","0,327","0,327","1,423","1,424","1,412"
2024-09-18 07:00:00,"24,567","8,423","7,706","8,362","2,418","2,409","2,397","0,026","0,023","0,027","0,005","0,006","0,007"
2024-09-18 06:00:00,"16,488","4,656","5,884","5,956","0,036","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 05:00:00,"13,179","3,85","4,35","4,988","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 04:00:00,"12,015","3,702","3,736","4,585","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 03:00:00,"11,846","3,542","3,727","4,585","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 02:00:00,"11,821","3,538","3,728","4,564","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 01:00:00,"11,971","3,536","3,789","4,654","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
2024-09-18 00:00:00,"12,267","3,671","3,969","4,635","0,036","0,034","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,007"
